,a,b,c,d,e,f,cluster
1948,1.0,1.0,1.0,136.8728614,1.41841498,3703.13034691,nine
1949,1.0,1.0,1.0,134.9288614,1.32197322,3476.29844333,nine
1950,1.0,1.0,1.0,128.5948614,1.28335053,2595.60022779,nine
1951,0.0,2.0,0.0,195.8648614,2.06200339,8714.09878135,nine
1952,0.0,2.0,0.0,183.9068614,1.97643888,9575.1665802,nine
1953,1.0,1.0,1.0,131.6868614,1.47302106,3127.84253896,nine
1954,0.0,2.0,0.0,138.7328614,1.39770777,3486.44701557,nine
1955,1.0,1.0,1.0,134.5988614,1.52122142,3870.75302081,nine
1956,1.0,1.0,1.0,135.1868614,1.35766009,3049.169759,nine
1957,1.0,1.0,1.0,137.1868614,1.45033254,3740.47633317,nine
1958,1.0,1.0,1.0,137.5028614,1.40333102,3465.85589552,nine
1959,1.0,1.0,1.0,152.5288614,1.46213728,4580.15427612,nine
1960,1.0,1.0,1.0,127.3708614,1.46442424,3225.83347319,nine
1961,1.0,1.0,1.0,134.4828614,1.302759,2915.8465488,nine
1962,1.0,1.0,1.0,146.4908614,1.4413508,3786.02765766,nine
1963,1.0,1.0,1.0,127.0808614,1.32501159,2986.68437693,nine
1964,1.0,1.0,1.0,134.7808614,1.42489643,3456.04683324,nine
1965,1.0,1.0,1.0,137.0468614,1.44278607,3381.93949131,nine
1966,1.0,1.0,1.0,129.3068614,1.37770942,2787.45303795,nine
1967,1.0,1.0,1.0,149.2948614,1.5022031,4784.06192183,nine
1968,1.0,1.0,1.0,133.8788614,1.34623139,3355.43267496,nine
1969,1.0,1.0,1.0,138.7748614,1.481761,3734.58627414,nine
1970,1.0,1.0,1.0,133.2008614,1.46483651,3366.4763764,nine
1971,1.0,1.0,1.0,128.3548614,1.33194156,2880.56601621,nine
1972,1.0,1.0,1.0,138.7828614,1.45600128,3590.40935171,nine
1973,1.0,1.0,1.0,134.8148614,1.39520631,3344.9280046,nine
1974,1.0,1.0,1.0,132.1588614,1.51445037,3409.96178763,nine
1975,1.0,1.0,1.0,138.7168614,1.39488035,3507.90075771,nine
1976,1.0,1.0,1.0,147.7068614,1.55069769,4393.09084635,nine
1977,1.0,1.0,1.0,135.9968614,1.44487207,3362.54142546,nine
1978,1.0,1.0,1.0,135.0448614,1.33936477,3242.8086737,nine
1979,1.0,1.0,1.0,131.8868614,1.36766818,3046.96522533,nine
1980,1.0,1.0,1.0,140.5128614,1.51670387,3837.23209637,nine
1981,1.0,1.0,1.0,150.5928614,1.49449261,5004.58936897,nine
1982,1.0,1.0,1.0,154.2228614,1.54201036,4594.75990722,nine
1983,1.0,1.0,1.0,132.9608614,1.41968233,3583.98301349,nine
1984,1.0,1.0,1.0,138.1788614,1.42905917,3696.04171885,nine
1985,1.0,1.0,1.0,139.2148614,1.61542547,4018.88664567,nine
1986,1.0,1.0,1.0,139.6188614,1.38558598,3607.86202134,nine
1987,1.0,1.0,1.0,142.9928614,1.52135919,4346.46458848,nine
1988,1.0,1.0,1.0,135.6488614,1.46206249,3736.66291173,nine
1989,1.0,1.0,1.0,137.0228614,1.34655623,3593.77474835,nine
1990,1.0,1.0,1.0,138.7008614,1.47779849,3694.51374331,nine
1991,1.0,1.0,1.0,130.0428614,1.36430803,2948.69709163,nine
1992,1.0,1.0,1.0,153.2568614,1.66774773,5103.71986701,nine
1993,1.0,1.0,1.0,159.2688614,1.58353623,5357.0823425,nine
1994,1.0,1.0,1.0,139.8828614,1.47572881,3902.31998508,nine
1995,1.0,1.0,1.0,157.4988614,1.65579375,5326.02588861,nine
1996,1.0,1.0,1.0,152.4048614,1.62034524,5243.2677536,nine
1997,1.0,1.0,1.0,134.6728614,1.54198735,3766.76322195,nine
1998,1.0,1.0,1.0,142.9268614,1.42638097,4118.32732012,nine
1999,1.0,1.0,1.0,133.9208614,1.56462053,3808.02131663,nine
